name,manufacturer,approval_status,generic_name,brand_price,generic_price
CEPHALEXIN,HIKMA PHARMS,Approved,CEPHALEXIN,0,0
EPIRUBICIN HYDROCHLORIDE,ACTAVIS TOTOWA,Approved,EPIRUBICIN HYDROCHLORIDE,0,0
DEMECLOCYCLINE HYDROCHLORIDE,EPIC PHARMA LLC,Approved,DEMECLOCYCLINE HYDROCHLORIDE,0,0
PENICILLIN G POTASSIUM,ISTITUTO BIO ITA SPA,Approved,PENICILLIN G POTASSIUM,0,0
DOXYCYCLINE,CHARTWELL LIFE SCI,Approved,DOXYCYCLINE,0,0
VANCOMYCIN HYDROCHLORIDE,HOSPIRA INC,Approved,VANCOMYCIN HYDROCHLORIDE,0,0
MYCOPHENOLATE MOFETIL,TEVA PHARMS,Approved,MYCOPHENOLATE MOFETIL,0,0
PIPERACILLIN AND TAZOBACTAM,MYLAN LABS LTD,Approved,PIPERACILLIN SODIUM; TAZOBACTAM SODIUM,0,0
TACROLIMUS,SANDOZ,Approved,TACROLIMUS,0,0
CEFPODOXIME PROXETIL,SANDOZ,Approved,CEFPODOXIME PROXETIL,0,0
CEFOXITIN,ACS DOBFAR SPA,Approved,CEFOXITIN SODIUM,0,0
CEFTRIAXONE,BEDFORD,Approved,CEFTRIAXONE SODIUM,0,0
NEOMYCIN SULFATE,OMAN PHARM PRODUCTS,Approved,NEOMYCIN SULFATE,0,0
MINOCYCLINE HYDROCHLORIDE,AUROBINDO PHARMA,Approved,MINOCYCLINE HYDROCHLORIDE,0,0
DOXYCYCLINE,SUN PHARM INDS,Approved,DOXYCYCLINE,0,0
VANCOMYCIN HYDROCHLORIDE,AKORN,Approved,VANCOMYCIN HYDROCHLORIDE,0,0
CEFTAZIDIME,AUROBINDO PHARMA LTD,Approved,CEFTAZIDIME,0,0
CEFUROXIME SODIUM,HOSPIRA INC,Approved,CEFUROXIME SODIUM,0,0
MINOCYCLINE HYDROCHLORIDE,BARR LABS INC,Approved,MINOCYCLINE HYDROCHLORIDE,0,0
CLARITHROMYCIN,AUROBINDO,Approved,CLARITHROMYCIN,0,0
VANCOMYCIN HYDROCHLORIDE,STRIDES PHARMA,Approved,VANCOMYCIN HYDROCHLORIDE,0,0
AMPICILLIN SODIUM,AUROBINDO PHARMA,Approved,AMPICILLIN SODIUM,0,0
CEFUROXIME AXETIL,ALKEM LABS LTD,Approved,CEFUROXIME AXETIL,0,0
PIPERACILLIN AND TAZOBACTAM,AUROBINDO PHARMA LTD,Approved,PIPERACILLIN SODIUM; TAZOBACTAM SODIUM,0,0
AZITHROMYCIN,HOSPIRA,Approved,AZITHROMYCIN,0,0
AZITHROMYCIN,GLAND PHARMA LTD,Approved,AZITHROMYCIN,0,0
RIFAMPIN,VERSAPHARM INC,Approved,RIFAMPIN,0,0
CEFTRIAXONE,AUROBINDO PHARMA LTD,Approved,CEFTRIAXONE SODIUM,0,0
AZITHROMYCIN,SAGENT STRIDES,Approved,AZITHROMYCIN,0,0
AZITHROMYCIN,APOTEX CORP,Approved,AZITHROMYCIN,0,0
VANCOMYCIN HYDROCHLORIDE,WATSON LABS,Approved,VANCOMYCIN HYDROCHLORIDE,0,0
CLINDAMYCIN PHOSPHATE,VERSAPHARM,Approved,CLINDAMYCIN PHOSPHATE,0,0
DOXORUBICIN HYDROCHLORIDE,ALVOGEN INC,Approved,DOXORUBICIN HYDROCHLORIDE,0,0
CEFOTAXIME SODIUM,AUROBINDO PHARMA LTD,Approved,CEFOTAXIME SODIUM,0,0
CEFOTAXIME SODIUM,AUROBINDO PHARMA,Approved,CEFOTAXIME SODIUM,0,0
MYCOPHENOLATE MOFETIL,MYLAN,Approved,MYCOPHENOLATE MOFETIL,0,0
PIPERACILLIN AND TAZOBACTAM,ISTITUTO BIO ITA SPA,Approved,PIPERACILLIN SODIUM; TAZOBACTAM SODIUM,0,0
METRONIDAZOLE,INTL MEDICATION,Approved,METRONIDAZOLE,0,0
SULFAMETHOXAZOLE AND TRIMETHOPRIM,MUTUAL PHARM,Approved,SULFAMETHOXAZOLE; TRIMETHOPRIM,0,0
SULFAMETHOXAZOLE AND TRIMETHOPRIM DOUBLE STRENGTH,MUTUAL PHARM,Approved,SULFAMETHOXAZOLE; TRIMETHOPRIM,0,0
METRONIDAZOLE,SUPERPHARM,Approved,METRONIDAZOLE,0,0
AMINOCAPROIC ACID IN PLASTIC CONTAINER,HOSPIRA,Approved,AMINOCAPROIC ACID,0,0
DOPAMINE HYDROCHLORIDE,SMITH AND NEPHEW,Approved,DOPAMINE HYDROCHLORIDE,0,0
DOPAMINE HYDROCHLORIDE,ABRAXIS PHARM,Approved,DOPAMINE HYDROCHLORIDE,0,0
FUROSEMIDE,ASTRAZENECA,Approved,FUROSEMIDE,0,0
FUROSEMIDE,ORGANON USA INC,Approved,FUROSEMIDE,0,0
METRONIDAZOLE,HALSEY,Approved,METRONIDAZOLE,0,0
SULFAMETHOPRIM,NOVEL LABS INC,Approved,SULFAMETHOXAZOLE; TRIMETHOPRIM,0,0
FUROSEMIDE,SMITH AND NEPHEW,Approved,FUROSEMIDE,0,0
NITROGLYCERIN,INTL MEDICATION,Approved,NITROGLYCERIN,0,0
METRONIDAZOLE,TEVA PHARMS USA,Approved,METRONIDAZOLE,0,0
SULFAMETHOXAZOLE AND TRIMETHOPRIM,ANI PHARMS INC,Approved,SULFAMETHOXAZOLE; TRIMETHOPRIM,0,0
SATRIC,SAVAGE LABS,Approved,METRONIDAZOLE,0,0
SULFAMETHOXAZOLE AND TRIMETHOPRIM SINGLE STRENGTH,TEVA PHARMS,Approved,SULFAMETHOXAZOLE; TRIMETHOPRIM,0,0
SODIUM NITROPRUSSIDE,ABRAXIS PHARM,Approved,SODIUM NITROPRUSSIDE,0,0
SULFAMETHOPRIM-DS,NOVEL LABS INC,Approved,SULFAMETHOXAZOLE; TRIMETHOPRIM,0,0
METRONIDAZOLE,PLIVA,Approved,METRONIDAZOLE,0,0
COTRIM,TEVA,Approved,SULFAMETHOXAZOLE; TRIMETHOPRIM,0,0
SULFAMETHOXAZOLE AND TRIMETHOPRIM DOUBLE STRENGTH,TEVA,Approved,SULFAMETHOXAZOLE; TRIMETHOPRIM,0,0
IBUPROFEN,WATSON LABS,Approved,IBUPROFEN,0,0
METRONIDAZOLE,VIVIMED LABS,Approved,METRONIDAZOLE,0,0
FUROSEMIDE,SUN PHARM INDS,Approved,FUROSEMIDE,0,0
METRONIDAZOLE,WATSON LABS INC,Approved,METRONIDAZOLE,0,0
IBUPROFEN,MYLAN,Approved,IBUPROFEN,0,0
COTRIM D.S.,TEVA,Approved,SULFAMETHOXAZOLE; TRIMETHOPRIM,0,0
TRIMETHOPRIM,WATSON LABS,Approved,TRIMETHOPRIM,0,0
VALNAC,ACTAVIS MID ATLANTIC,Approved,BETAMETHASONE VALERATE,0,0
BETAMETHASONE VALERATE,ACTAVIS MID ATLANTIC,Approved,BETAMETHASONE VALERATE,0,0
BETAMETHASONE VALERATE,STI PHARMA LLC,Approved,BETAMETHASONE VALERATE,0,0
BETAMETHASONE VALERATE,PERRIGO NEW YORK,Approved,BETAMETHASONE VALERATE,0,0
METHYLDOPA,SUN PHARM INDS,Approved,METHYLDOPA,0,0
BETAMETHASONE VALERATE,TARO,Approved,BETAMETHASONE VALERATE,0,0
SULMEPRIM,USL PHARMA,Approved,SULFAMETHOXAZOLE; TRIMETHOPRIM,0,0
SULMEPRIM PEDIATRIC,USL PHARMA,Approved,SULFAMETHOXAZOLE; TRIMETHOPRIM,0,0
SULFATRIM-SS,SUPERPHARM,Approved,SULFAMETHOXAZOLE; TRIMETHOPRIM,0,0
SULFATRIM-DS,SUPERPHARM,Approved,SULFAMETHOXAZOLE; TRIMETHOPRIM,0,0
INDOMETHACIN,MUTUAL PHARM,Approved,INDOMETHACIN,0,0
METHYLDOPA,ACCORD HLTHCARE,Approved,METHYLDOPA,0,0
METRONIDAZOLE,ABRAXIS PHARM,Approved,METRONIDAZOLE,0,0
METHYLDOPA,MYLAN,Approved,METHYLDOPA,0,0
NITROGLYCERIN,ABRAXIS PHARM,Approved,NITROGLYCERIN,0,0
IBUPROFEN,SUN PHARM INDS,Approved,IBUPROFEN,0,0
IBUPROFEN,J AND J CONSUMER INC,Approved,IBUPROFEN,0,0
FUROSEMIDE,IGI LABS INC,Approved,FUROSEMIDE,0,0
METHYLDOPA,IVAX SUB TEVA PHARMS,Approved,METHYLDOPA,0,0
DISOPYRAMIDE PHOSPHATE,TEVA,Approved,DISOPYRAMIDE PHOSPHATE,0,0
PROPRANOLOL HYDROCHLORIDE,FRONTIDA BIOPHARM,Approved,PROPRANOLOL HYDROCHLORIDE,0,0
STERI-STAT,MATRIX MEDCL,Approved,CHLORHEXIDINE GLUCONATE,0,0
MAXOLON,KING PHARMS,Approved,METOCLOPRAMIDE HYDROCHLORIDE,0,0
PROPACET 100,TEVA,Approved,ACETAMINOPHEN; PROPOXYPHENE NAPSYLATE,0,0
PROPOXYPHENE NAPSYLATE AND ACETAMINOPHEN,MUTUAL PHARM,Approved,ACETAMINOPHEN; PROPOXYPHENE NAPSYLATE,0,0
DIPHEN,MORTON GROVE,Approved,DIPHENHYDRAMINE HYDROCHLORIDE,0,0
BRETYLIUM TOSYLATE,INTL MEDICATION,Approved,BRETYLIUM TOSYLATE,0,0
PROPRANOLOL HYDROCHLORIDE,SCHERING,Approved,PROPRANOLOL HYDROCHLORIDE,0,0
PROPRANOLOL HYDROCHLORIDE,DAVA PHARMS INC,Approved,PROPRANOLOL HYDROCHLORIDE,0,0
BRETYLIUM TOSYLATE,ABRAXIS PHARM,Approved,BRETYLIUM TOSYLATE,0,0
PROPRANOLOL HYDROCHLORIDE,SMITH AND NEPHEW,Approved,PROPRANOLOL HYDROCHLORIDE,0,0
PROPRANOLOL HYDROCHLORIDE,SOLOPAK,Approved,PROPRANOLOL HYDROCHLORIDE,0,0
DISOPYRAMIDE PHOSPHATE,MYLAN,Approved,DISOPYRAMIDE PHOSPHATE,0,0
PROPRANOLOL HYDROCHLORIDE,WATSON LABS,Approved,PROPRANOLOL HYDROCHLORIDE,0,0
PROPOXYPHENE NAPSYLATE AND ACETAMINOPHEN,MYLAN PHARMS INC,Approved,ACETAMINOPHEN; PROPOXYPHENE NAPSYLATE,0,0
PROPOXYPHENE NAPSYLATE AND ACETAMINOPHEN,IVAX SUB TEVA PHARMS,Approved,ACETAMINOPHEN; PROPOXYPHENE NAPSYLATE,0,0
ALLOPURINOL,PURACAP PHARM,Approved,ALLOPURINOL,0,0
DIAZEPAM,BARR,Approved,DIAZEPAM,0,0
DIAZEPAM,TEVA PHARMS,Approved,DIAZEPAM,0,0
DOXY-SLEEP-AID,PAR PHARM,Approved,DOXYLAMINE SUCCINATE,0,0
TOLAZAMIDE,PAR PHARM,Approved,TOLAZAMIDE,0,0
TOLAZAMIDE,BARR,Approved,TOLAZAMIDE,0,0
TOLAZAMIDE,DURAMED PHARMS BARR,Approved,TOLAZAMIDE,0,0
TOLAZAMIDE,USL PHARMA,Approved,TOLAZAMIDE,0,0
NALOXONE HYDROCHLORIDE,HOSPIRA,Approved,NALOXONE HYDROCHLORIDE,0,0
DISOPYRAMIDE PHOSPHATE,MAYNE PHARMA,Approved,DISOPYRAMIDE PHOSPHATE,0,0
METHYLDOPA AND HYDROCHLOROTHIAZIDE,SANDOZ,Approved,HYDROCHLOROTHIAZIDE; METHYLDOPA,0,0
METOCLOPRAMIDE HYDROCHLORIDE,TEVA,Approved,METOCLOPRAMIDE HYDROCHLORIDE,0,0
FLUOR-OP,NOVARTIS,Approved,FLUOROMETHOLONE,0,0
DISOPYRAMIDE PHOSPHATE,IVAX SUB TEVA PHARMS,Approved,DISOPYRAMIDE PHOSPHATE,0,0
NALOXONE,WYETH AYERST,Approved,NALOXONE HYDROCHLORIDE,0,0
METHYLDOPA,ROXANE,Approved,METHYLDOPA,0,0
VALPROIC ACID,SCHERER RP,Approved,VALPROIC ACID,0,0
LORAZ,QUANTUM PHARMICS,Approved,LORAZEPAM,0,0
SULFAMETHOXAZOLE AND TRIMETHOPRIM,USL PHARMA,Approved,SULFAMETHOXAZOLE; TRIMETHOPRIM,0,0
HYDRAMINE,ALPHARMA US PHARMS,Approved,DIPHENHYDRAMINE HYDROCHLORIDE,0,0
DIAZEPAM,WARNER CHILCOTT,Approved,DIAZEPAM,0,0
PROPRANOLOL HYDROCHLORIDE,MYLAN,Approved,PROPRANOLOL HYDROCHLORIDE,0,0
SULFAMETHOXAZOLE AND TRIMETHOPRIM,PLIVA,Approved,SULFAMETHOXAZOLE; TRIMETHOPRIM,0,0
PROPRANOLOL HYDROCHLORIDE,VINTAGE PHARMS,Approved,PROPRANOLOL HYDROCHLORIDE,0,0
SULFAMETHOXAZOLE AND TRIMETHOPRIM,ABRAXIS PHARM,Approved,SULFAMETHOXAZOLE; TRIMETHOPRIM,0,0
VERAPAMIL HYDROCHLORIDE,LUITPOLD,Approved,VERAPAMIL HYDROCHLORIDE,0,0
DIAZEPAM,DAVA PHARMS INC,Approved,DIAZEPAM,0,0
CARBAMAZEPINE,INWOOD LABS,Approved,CARBAMAZEPINE,0,0
PROPRANOLOL HYDROCHLORIDE,TEVA,Approved,PROPRANOLOL HYDROCHLORIDE,0,0
DISOPYRAMIDE PHOSPHATE,WATSON LABS,Approved,DISOPYRAMIDE PHOSPHATE,0,0
TOLAZAMIDE,WATSON LABS,Approved,TOLAZAMIDE,0,0
METHYLDOPA,WATSON LABS,Approved,METHYLDOPA,0,0
NITROFURANTOIN MACROCRYSTALLINE,WATSON LABS,Approved,"NITROFURANTOIN, MACROCRYSTALLINE",0,0
TOLAZAMIDE,MYLAN PHARMS INC,Approved,TOLAZAMIDE,0,0
METHYLDOPA AND HYDROCHLOROTHIAZIDE,MYLAN,Approved,HYDROCHLOROTHIAZIDE; METHYLDOPA,0,0
INDO-LEMMON,TEVA,Approved,INDOMETHACIN,0,0
ALLOPURINOL,SANDOZ,Approved,ALLOPURINOL,0,0
NALIDIXIC ACID,SUN PHARM INDS,Approved,NALIDIXIC ACID,0,0
HALOPERIDOL,MYLAN,Approved,HALOPERIDOL,0,0
BETAMETHASONE DIPROPIONATE,ACTAVIS MID ATLANTIC,Approved,BETAMETHASONE DIPROPIONATE,0,0
CONSTULOSE,ACTAVIS MID ATLANTIC,Approved,LACTULOSE,0,0
TOLAZAMIDE,SANDOZ,Approved,TOLAZAMIDE,0,0
METHYLDOPATE HYDROCHLORIDE,BAXTER HLTHCARE,Approved,METHYLDOPATE HYDROCHLORIDE,0,0
CARBACHOL,PHARMAFAIR,Approved,CARBACHOL,0,0
METOCLOPRAMIDE HYDROCHLORIDE,LYPHOMED,Approved,METOCLOPRAMIDE HYDROCHLORIDE,0,0
CLOPRA,QUANTUM PHARMICS,Approved,METOCLOPRAMIDE HYDROCHLORIDE,0,0
METRONIDAZOLE HYDROCHLORIDE,ABRAXIS PHARM,Approved,METRONIDAZOLE HYDROCHLORIDE,0,0
DIAZEPAM,WATSON LABS,Approved,DIAZEPAM,0,0
PERPHENAZINE AND AMITRIPTYLINE HYDROCHLORIDE,SUN PHARM INDS,Approved,AMITRIPTYLINE HYDROCHLORIDE; PERPHENAZINE,0,0
NALOXONE,EUROHLTH INTL SARL,Approved,NALOXONE HYDROCHLORIDE,0,0
CARBAMAZEPINE,USL PHARMA,Approved,CARBAMAZEPINE,0,0
PROPRANOLOL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE,WATSON LABS,Approved,HYDROCHLOROTHIAZIDE; PROPRANOLOL HYDROCHLORIDE,0,0
DIAZEPAM,SANDOZ,Approved,DIAZEPAM,0,0
PROPRANOLOL HYDROCHLORIDE,DURAMED PHARMS BARR,Approved,PROPRANOLOL HYDROCHLORIDE,0,0
DIAZEPAM,EUROHLTH INTL SARL,Approved,DIAZEPAM,0,0
CLONIDINE HYDROCHLORIDE,MYLAN,Approved,CLONIDINE HYDROCHLORIDE,0,0
HALOPERIDOL,ALPHARMA,Approved,HALOPERIDOL LACTATE,0,0
DIAZEPAM,MYLAN,Approved,DIAZEPAM,0,0
INDOMETHACIN,DURAMED PHARMS BARR,Approved,INDOMETHACIN,0,0
IBUPROFEN,PAR PHARM,Approved,IBUPROFEN,0,0
METHYLDOPA,PARKE DAVIS,Approved,METHYLDOPA,0,0
PERPHENAZINE AND AMITRIPTYLINE HYDROCHLORIDE,MYLAN,Approved,AMITRIPTYLINE HYDROCHLORIDE; PERPHENAZINE,0,0
METOCLOPRAMIDE HYDROCHLORIDE,USL PHARMA,Approved,METOCLOPRAMIDE HYDROCHLORIDE,0,0
VERAPAMIL HYDROCHLORIDE,WARNER CHILCOTT,Approved,VERAPAMIL HYDROCHLORIDE,0,0
METOCLOPRAMIDE HYDROCHLORIDE,PAR PHARM,Approved,METOCLOPRAMIDE HYDROCHLORIDE,0,0
FLURAZEPAM HYDROCHLORIDE,MYLAN PHARMS INC,Approved,FLURAZEPAM HYDROCHLORIDE,0,0
AMILORIDE HYDROCHLORIDE,PAR PHARM,Approved,AMILORIDE HYDROCHLORIDE,0,0
HYDRO-RIDE,PAR PHARM,Approved,AMILORIDE HYDROCHLORIDE; HYDROCHLOROTHIAZIDE,0,0
VERAPAMIL HYDROCHLORIDE,ABRAXIS PHARM,Approved,VERAPAMIL HYDROCHLORIDE,0,0
DISOPYRAMIDE PHOSPHATE,SUN PHARM INDS,Approved,DISOPYRAMIDE PHOSPHATE,0,0
INDOMETHACIN,CYCLE PHARMS LTD,Approved,INDOMETHACIN,0,0
DIAZEPAM,ROXANE,Approved,DIAZEPAM,0,0
DIAZEPAM,IVAX SUB TEVA PHARMS,Approved,DIAZEPAM,0,0
METOCLOPRAMIDE HYDROCHLORIDE,WATSON LABS,Approved,METOCLOPRAMIDE HYDROCHLORIDE,0,0
METHYLDOPA AND HYDROCHLOROTHIAZIDE,WATSON LABS,Approved,HYDROCHLOROTHIAZIDE; METHYLDOPA,0,0
PERPHENAZINE AND AMITRIPTYLINE HYDROCHLORIDE,WATSON LABS,Approved,AMITRIPTYLINE HYDROCHLORIDE; PERPHENAZINE,0,0
TEMAZEPAM,WATSON LABS,Approved,TEMAZEPAM,0,0
CLONIDINE HYDROCHLORIDE,WATSON LABS,Approved,CLONIDINE HYDROCHLORIDE,0,0
PROPOXYPHENE NAPSYLATE AND ACETAMINOPHEN,WATSON LABS,Approved,ACETAMINOPHEN; PROPOXYPHENE NAPSYLATE,0,0
MECLOFENAMATE SODIUM,WATSON LABS,Approved,MECLOFENAMATE SODIUM,0,0
LITHIUM CARBONATE,WATSON LABS,Approved,LITHIUM CARBONATE,0,0
VINCRISTINE SULFATE,ABRAXIS PHARM,Approved,VINCRISTINE SULFATE,0,0
NALOXONE HYDROCHLORIDE,INTL MEDICATION,Approved,NALOXONE HYDROCHLORIDE,0,0
Q-PAM,QUANTUM PHARMICS,Approved,DIAZEPAM,0,0
PRAZEPAM,USL PHARMA,Approved,PRAZEPAM,0,0
CARBAMAZEPINE,WARNER CHILCOTT,Approved,CARBAMAZEPINE,0,0
VALPROIC ACID,PAR PHARM,Approved,VALPROIC ACID,0,0
PROPRANOLOL HYDROCHLORIDE,WARNER CHILCOTT,Approved,PROPRANOLOL HYDROCHLORIDE,0,0
PROPOXYPHENE NAPSYLATE AND ACETAMINOPHEN,SANDOZ,Approved,ACETAMINOPHEN; PROPOXYPHENE NAPSYLATE,0,0
FLURAZEPAM HYDROCHLORIDE,PAR PHARM,Approved,FLURAZEPAM HYDROCHLORIDE,0,0
VERAPAMIL HYDROCHLORIDE,INTL MEDICATION,Approved,VERAPAMIL HYDROCHLORIDE,0,0
METHYLDOPA,PUREPAC PHARM,Approved,METHYLDOPA,0,0
FLURAZEPAM HYDROCHLORIDE,SUN PHARM INDS,Approved,FLURAZEPAM HYDROCHLORIDE,0,0
CLONIDINE HYDROCHLORIDE,PAR PHARM,Approved,CLONIDINE HYDROCHLORIDE,0,0
DIAZEPAM,PAR PHARM,Approved,DIAZEPAM,0,0
ALLOPURINOL,MUTUAL PHARM,Approved,ALLOPURINOL,0,0
VERAPAMIL HYDROCHLORIDE,ACTAVIS ELIZABETH,Approved,VERAPAMIL HYDROCHLORIDE,0,0
IBUPROHM,OHM LABS,Approved,IBUPROFEN,0,0
DISOPYRAMIDE PHOSPHATE,AUROLIFE PHARMA LLC,Approved,DISOPYRAMIDE PHOSPHATE,0,0
LORAZEPAM,MUTUAL PHARM,Approved,LORAZEPAM,0,0
MEDIPREN,MCNEIL,Approved,IBUPROFEN,0,0
IBUPROFEN,MCNEIL,Approved,IBUPROFEN,0,0
CHLORDIAZEPOXIDE AND AMITRIPTYLINE HYDROCHLORIDE,USL PHARMA,Approved,AMITRIPTYLINE HYDROCHLORIDE; CHLORDIAZEPOXIDE,0,0
LEUCOVORIN CALCIUM,ELKINS SINN,Approved,LEUCOVORIN CALCIUM,0,0
VERAPAMIL HYDROCHLORIDE,MUTUAL PHARM,Approved,VERAPAMIL HYDROCHLORIDE,0,0
BETAMETHASONE VALERATE,PHARMAFAIR,Approved,BETAMETHASONE VALERATE,0,0
INDOMETHACIN,SUPERPHARM,Approved,INDOMETHACIN,0,0
TEMAZEPAM,USL PHARMA,Approved,TEMAZEPAM,0,0
TRAZODONE HYDROCHLORIDE,USL PHARMA,Approved,TRAZODONE HYDROCHLORIDE,0,0
TRIMETHOPRIM,SUN PHARM INDS,Approved,TRIMETHOPRIM,0,0
DIPHENHYDRAMINE HYDROCHLORIDE,ALPHARMA US PHARMS,Approved,DIPHENHYDRAMINE HYDROCHLORIDE,0,0
METOCLOPRAMIDE HYDROCHLORIDE,HOSPIRA,Approved,METOCLOPRAMIDE HYDROCHLORIDE,0,0
PROPRANOLOL HYDROCHLORIDE,ROXANE,Approved,PROPRANOLOL HYDROCHLORIDE,0,0
AMINOCAPROIC ACID,ABRAXIS PHARM,Approved,AMINOCAPROIC ACID,0,0
VICKS FORMULA 44,WARNER CHILCOTT,Approved,DIPHENHYDRAMINE HYDROCHLORIDE,0,0
CLOFIBRATE,USL PHARMA,Approved,CLOFIBRATE,0,0
METHYLDOPA,PAR PHARM,Approved,METHYLDOPA,0,0
LORAZEPAM,USL PHARMA,Approved,LORAZEPAM,0,0
EPITOL,TEVA,Approved,CARBAMAZEPINE,0,0
BRETYLIUM TOSYLATE,EUROHLTH INTL SARL,Approved,BRETYLIUM TOSYLATE,0,0
TEMAZ,QUANTUM PHARMICS,Approved,TEMAZEPAM,0,0
IBUPROFEN,ABBOTT,Approved,IBUPROFEN,0,0
FLURAZEPAM HYDROCHLORIDE,USL PHARMA,Approved,FLURAZEPAM HYDROCHLORIDE,0,0
PERPHENAZINE AND AMITRIPTYLINE HYDROCHLORIDE,PAR PHARM,Approved,AMITRIPTYLINE HYDROCHLORIDE; PERPHENAZINE,0,0
NITROPRESS,HOSPIRA,Approved,SODIUM NITROPRUSSIDE,0,0
MUCOSIL-10,DEY,Approved,ACETYLCYSTEINE,0,0
MUCOSIL-20,DEY,Approved,ACETYLCYSTEINE,0,0
VERAPAMIL HYDROCHLORIDE,HOSPIRA,Approved,VERAPAMIL HYDROCHLORIDE,0,0
ALLOPURINOL,PUREPAC PHARM,Approved,ALLOPURINOL,0,0
METOCLOPRAMIDE HYDROCHLORIDE,PAR PHARM INC,Approved,METOCLOPRAMIDE HYDROCHLORIDE,0,0
AMANTADINE HYDROCHLORIDE,USL PHARMA,Approved,AMANTADINE HYDROCHLORIDE,0,0
MIDOL,BAYER,Approved,IBUPROFEN,0,0
INDOMETHACIN,PIONEER PHARMS,Approved,INDOMETHACIN,0,0
METOCLOPRAMIDE HYDROCHLORIDE,SCHERING,Approved,METOCLOPRAMIDE HYDROCHLORIDE,0,0
THIOTHIXENE,WATSON LABS,Approved,THIOTHIXENE,0,0
ACETAMINOPHEN,PERRIGO NEW YORK,Approved,ACETAMINOPHEN,0,0
METHYLDOPA AND HYDROCHLOROTHIAZIDE,PAR PHARM,Approved,HYDROCHLOROTHIAZIDE; METHYLDOPA,0,0
POTASSIUM CHLORIDE,COPLEY PHARM,Approved,POTASSIUM CHLORIDE,0,0
METOCLOPRAMIDE HYDROCHLORIDE,SMITH AND NEPHEW,Approved,METOCLOPRAMIDE HYDROCHLORIDE,0,0
SULFAMETHOXAZOLE AND TRIMETHOPRIM,EUROHLTH INTL SARL,Approved,SULFAMETHOXAZOLE; TRIMETHOPRIM,0,0
IBUPROFEN,LEDERLE,Approved,IBUPROFEN,0,0
VALPROIC ACID,USL PHARMA,Approved,VALPROIC ACID,0,0
"CLOPRA-""""YELLOW""""",QUANTUM PHARMICS,Approved,METOCLOPRAMIDE HYDROCHLORIDE,0,0
NITROGLYCERIN,SMITH AND NEPHEW,Approved,NITROGLYCERIN,0,0
INDOMETHACIN,HALSEY,Approved,INDOMETHACIN,0,0
FENTANYL CITRATE,ABBOTT,Approved,FENTANYL CITRATE,0,0
ZAXOPAM,QUANTUM PHARMICS,Approved,OXAZEPAM,0,0
MEGESTROL ACETATE,USL PHARMA,Approved,MEGESTROL ACETATE,0,0
NALOXONE HYDROCHLORIDE,ABRAXIS PHARM,Approved,NALOXONE HYDROCHLORIDE,0,0
METHYLDOPATE HYDROCHLORIDE,ABRAXIS PHARM,Approved,METHYLDOPATE HYDROCHLORIDE,0,0
METHYLDOPA AND CHLOROTHIAZIDE,PAR PHARM,Approved,CHLOROTHIAZIDE; METHYLDOPA,0,0
FUROSEMIDE,WOCKHARDT,Approved,FUROSEMIDE,0,0
DOPAMINE HYDROCHLORIDE,ABBOTT,Approved,DOPAMINE HYDROCHLORIDE,0,0
CLONIDINE HYDROCHLORIDE,TEVA,Approved,CLONIDINE HYDROCHLORIDE,0,0
METOCLOPRAMIDE HYDROCHLORIDE,MUTUAL PHARM,Approved,METOCLOPRAMIDE HYDROCHLORIDE,0,0
DIAZEPAM,ABRAXIS PHARM,Approved,DIAZEPAM,0,0
PROPRANOLOL HYDROCHLORIDE,SANDOZ,Approved,PROPRANOLOL HYDROCHLORIDE,0,0
METHYLDOPA,SUPERPHARM,Approved,METHYLDOPA,0,0
METOCLOPRAMIDE HCL,QUAD PHARMS,Approved,METOCLOPRAMIDE HYDROCHLORIDE,0,0
VERAPAMIL HCL,QUAD PHARMS,Approved,VERAPAMIL HYDROCHLORIDE,0,0
INDOMETHACIN,SANDOZ,Approved,INDOMETHACIN,0,0
LORAZEPAM,PAR PHARM,Approved,LORAZEPAM,0,0
NALOXONE HCL,QUAD PHARMS,Approved,NALOXONE HYDROCHLORIDE,0,0
OXAZEPAM,FRONTIDA BIOPHARM,Approved,OXAZEPAM,0,0
NORETHINDRONE AND ETHINYL ESTRADIOL,WATSON LABS,Approved,ETHINYL ESTRADIOL; NORETHINDRONE,0,0
NORETHINDRONE AND ETHINYL ESTRADIOL,MAYNE PHARMA,Approved,ETHINYL ESTRADIOL; NORETHINDRONE,0,0
METHYLDOPA AND HYDROCHLOROTHIAZIDE,PUREPAC PHARM,Approved,HYDROCHLOROTHIAZIDE; METHYLDOPA,0,0
METHYLDOPATE HYDROCHLORIDE,HOSPIRA,Approved,METHYLDOPATE HYDROCHLORIDE,0,0
NALBUPHINE,QUAD PHARMS,Approved,NALBUPHINE HYDROCHLORIDE,0,0
AMINOCAPROIC ACID,QUAD PHARMS,Approved,AMINOCAPROIC ACID,0,0
VERAPAMIL HYDROCHLORIDE,SOLOPAK,Approved,VERAPAMIL HYDROCHLORIDE,0,0
VERAPAMIL HYDROCHLORIDE,SMITH AND NEPHEW,Approved,VERAPAMIL HYDROCHLORIDE,0,0
RITODRINE HCL,QUAD PHARMS,Approved,RITODRINE HYDROCHLORIDE,0,0
